intervention_id,order_id,merchant_id,intervention_type,action_owner,initiated_by,confidence_score,outcome,executed_at,completed_at
INT04562,ORD016218,M045,verification,delhivery,system,0.5157,successful_delivery,2026-03-10 11:27:31,2026-03-11 04:27:31
INT04563,ORD005047,M096,cod_to_prepaid,merchant,system,0.3884,rto,2026-03-09 02:32:59,2026-03-09 20:32:59
INT04564,ORD039569,M120,cod_to_prepaid,merchant,system,0.8991,pending,2025-10-14 15:32:58,
INT04565,ORD032700,M057,address_enrichment_outreach,delhivery,system,0.6988,pending,2026-01-06 14:55:17,
INT04566,ORD013963,M016,masked_calling,delhivery,system,0.5794,pending,2025-10-05 16:50:35,
INT04567,ORD022755,M074,premium_courier,delhivery,system,0.7178,successful_delivery,2025-10-19 19:20:28,2025-10-22 09:20:28
INT04568,ORD037782,M014,premium_courier,delhivery,system,0.5238,rto,2026-02-13 17:40:10,2026-02-15 12:40:10
INT04569,ORD035276,M069,premium_courier,delhivery,system,0.7175,pending,2025-12-12 14:48:28,
INT04570,ORD020761,M108,cod_to_prepaid_outreach,delhivery,system,0.5534,successful_delivery,2026-03-18 21:19:20,2026-03-20 14:19:20
INT04571,ORD013621,M104,verification,delhivery,system,0.6371,rto,2025-10-08 19:59:27,2025-10-09 08:59:27
INT04572,ORD048195,M074,merchant_confirmation,merchant,system,0.5070,rto,2026-01-17 17:16:35,2026-01-17 21:16:35
INT04573,ORD021298,M003,premium_courier,delhivery,system,0.7217,rto,2025-11-08 21:53:43,2025-11-10 23:53:43
INT04574,ORD027292,M107,masked_calling,delhivery,system,0.5758,rto,2026-02-14 00:02:30,2026-02-14 01:02:30
INT04575,ORD006455,M106,verification,delhivery,system,0.6062,successful_delivery,2026-03-20 19:56:58,2026-03-22 07:56:58
INT04576,ORD022977,M006,verification,delhivery,system,0.6560,pending,2025-10-09 09:32:31,
INT04577,ORD020064,M045,verification,delhivery,system,0.5402,successful_delivery,2025-10-25 13:18:31,2025-10-28 04:18:31
INT04578,ORD001624,M016,express_upgrade,delhivery,system,0.8777,successful_delivery,2026-01-05 22:12:10,2026-01-06 15:12:10
INT04579,ORD039264,M099,verification,delhivery,system,0.6330,successful_delivery,2025-12-07 13:54:32,2025-12-07 16:54:32
INT04580,ORD013713,M075,cod_to_prepaid_outreach,delhivery,system,0.7373,rto,2025-10-15 17:57:48,2025-10-17 16:57:48
INT04581,ORD023580,M118,merchant_confirmation,merchant,merchant,0.8437,successful_delivery,2025-10-01 15:14:21,2025-10-03 16:14:21
INT04582,ORD018367,M100,cod_to_prepaid,merchant,system,0.6162,successful_delivery,2025-12-05 19:56:53,2025-12-06 07:56:53
INT04583,ORD020089,M080,merchant_confirmation,merchant,system,0.6931,rto,2026-02-09 00:18:42,2026-02-10 19:18:42
INT04584,ORD000433,M105,cod_to_prepaid,merchant,merchant,0.6179,rto,2026-01-24 13:03:51,2026-01-27 07:03:51
INT04585,ORD043482,M097,merchant_confirmation,merchant,system,0.7812,successful_delivery,2025-12-26 08:39:16,2025-12-28 03:39:16
INT04586,ORD040121,M110,merchant_confirmation,merchant,system,0.5582,rto,2026-01-05 20:31:09,2026-01-07 01:31:09
INT04587,ORD018689,M034,cod_to_prepaid,merchant,merchant,0.5591,rto,2026-03-26 01:16:39,2026-03-28 14:16:39
INT04588,ORD021344,M039,merchant_confirmation,merchant,merchant,0.8529,rto,2025-12-11 23:28:06,2025-12-14 03:28:06
INT04589,ORD030307,M039,cod_to_prepaid,merchant,merchant,0.5102,rto,2025-10-30 19:15:17,2025-10-31 13:15:17
INT04590,ORD001649,M036,verification,delhivery,system,0.6532,pending,2025-11-27 18:02:47,
INT04591,ORD025203,M075,premium_courier,delhivery,system,0.8831,successful_delivery,2026-01-13 23:06:59,2026-01-16 11:06:59
INT04592,ORD021005,M119,cod_to_prepaid,merchant,merchant,0.6736,pending,2025-10-30 11:36:17,
INT04593,ORD017566,M037,express_upgrade,delhivery,system,0.3644,pending,2025-12-28 09:30:05,
INT04594,ORD047762,M016,cod_to_prepaid,merchant,system,0.9451,successful_delivery,2026-02-10 12:21:33,2026-02-10 21:21:33
INT04595,ORD024979,M040,cod_to_prepaid,merchant,system,0.5813,pending,2025-12-19 21:49:26,
INT04596,ORD043665,M106,cod_to_prepaid,merchant,system,0.8006,rto,2026-01-18 20:24:53,2026-01-21 17:24:53
INT04597,ORD034413,M054,cod_to_prepaid,merchant,system,0.6528,rto,2026-01-05 10:18:06,2026-01-08 08:18:06
INT04598,ORD006117,M064,cod_to_prepaid_outreach,delhivery,system,0.5770,rto,2026-03-02 22:37:03,2026-03-03 18:37:03
INT04599,ORD020143,M065,cod_to_prepaid,merchant,system,0.9345,successful_delivery,2025-11-25 18:09:46,2025-11-26 18:09:46
INT04600,ORD004732,M100,verification,delhivery,system,1.0000,rto,2025-11-17 01:08:57,2025-11-18 14:08:57
INT04601,ORD045199,M022,cod_to_prepaid_outreach,delhivery,system,0.5504,rto,2025-12-11 03:52:40,2025-12-13 18:52:40
INT04602,ORD027138,M120,premium_courier,delhivery,system,0.8126,successful_delivery,2026-03-08 11:20:21,2026-03-08 19:20:21
INT04603,ORD021075,M002,premium_courier,delhivery,system,0.7138,successful_delivery,2025-11-03 22:23:35,2025-11-05 01:23:35
INT04604,ORD030020,M070,merchant_confirmation,merchant,system,0.7020,rto,2025-11-25 19:58:06,2025-11-27 00:58:06
INT04605,ORD049410,M096,premium_courier,delhivery,system,0.4085,successful_delivery,2025-12-08 11:50:00,2025-12-10 19:50:00
INT04606,ORD028190,M092,premium_courier,delhivery,system,0.9565,successful_delivery,2025-12-28 13:18:38,2025-12-31 01:18:38
INT04607,ORD007458,M112,cod_to_prepaid,merchant,merchant,1.0000,successful_delivery,2026-02-05 15:26:38,2026-02-07 22:26:38
INT04608,ORD022237,M070,cod_to_prepaid,merchant,merchant,0.8358,rto,2026-02-19 19:59:13,2026-02-20 23:59:13
INT04609,ORD031113,M053,premium_courier,delhivery,system,0.5806,rto,2026-01-30 21:44:03,2026-02-02 03:44:03
INT04610,ORD032172,M034,cod_to_prepaid,merchant,system,0.7734,rto,2025-10-09 09:30:19,2025-10-10 18:30:19
INT04611,ORD043832,M033,premium_courier,delhivery,system,0.7102,pending,2026-03-11 23:16:47,
INT04612,ORD021182,M115,cod_to_prepaid_outreach,delhivery,system,0.6096,successful_delivery,2026-01-26 11:57:32,2026-01-26 23:57:32
INT04613,ORD010902,M068,masked_calling,delhivery,system,0.6553,successful_delivery,2025-11-25 18:43:17,2025-11-28 14:43:17
INT04614,ORD009693,M037,merchant_confirmation,merchant,merchant,0.5345,pending,2025-12-20 07:32:47,
INT04615,ORD047744,M025,premium_courier,delhivery,system,0.7567,rto,2025-11-25 12:52:22,2025-11-26 00:52:22
INT04616,ORD003717,M047,cod_to_prepaid,merchant,merchant,0.6764,pending,2025-11-08 08:09:05,
INT04617,ORD040066,M010,cod_to_prepaid,merchant,system,0.7960,successful_delivery,2026-02-04 07:16:22,2026-02-05 23:16:22
INT04618,ORD048899,M023,cod_to_prepaid_outreach,delhivery,system,0.4627,successful_delivery,2026-02-14 18:40:10,2026-02-17 16:40:10
INT04619,ORD027958,M059,verification,delhivery,system,0.4764,successful_delivery,2025-10-20 12:35:33,2025-10-22 16:35:33
INT04620,ORD009314,M043,cod_to_prepaid_outreach,delhivery,system,0.6246,successful_delivery,2025-11-03 18:05:17,2025-11-05 14:05:17
INT04621,ORD025106,M015,cod_to_prepaid,merchant,system,0.7355,successful_delivery,2026-03-06 08:56:26,2026-03-07 15:56:26
INT04622,ORD022493,M071,masked_calling,delhivery,system,0.7187,successful_delivery,2026-03-20 16:47:47,2026-03-21 04:47:47
INT04623,ORD042207,M105,verification,delhivery,system,0.8173,successful_delivery,2026-03-05 07:36:59,2026-03-07 23:36:59
INT04624,ORD019038,M011,cod_to_prepaid,merchant,merchant,0.7491,successful_delivery,2026-03-25 21:54:01,2026-03-28 03:54:01
INT04625,ORD018272,M015,verification,delhivery,system,0.7213,successful_delivery,2025-11-11 08:01:20,2025-11-13 02:01:20
INT04626,ORD011403,M072,verification,delhivery,system,0.9466,rto,2025-11-30 09:31:08,2025-12-02 17:31:08
INT04627,ORD026749,M015,merchant_confirmation,merchant,system,0.4909,rto,2025-11-07 14:30:59,2025-11-08 15:30:59
INT04628,ORD001583,M060,premium_courier,delhivery,system,0.8379,rto,2026-02-04 21:17:38,2026-02-06 20:17:38
INT04629,ORD047306,M066,merchant_confirmation,merchant,system,0.3531,successful_delivery,2026-01-10 05:48:14,2026-01-10 18:48:14
INT04630,ORD036976,M089,masked_calling,delhivery,system,0.8554,successful_delivery,2026-01-08 19:19:42,2026-01-10 19:19:42
INT04631,ORD021405,M077,premium_courier,delhivery,system,0.9057,rto,2025-10-31 20:35:57,2025-11-03 04:35:57
INT04632,ORD041487,M020,masked_calling,delhivery,system,0.7053,successful_delivery,2026-03-14 13:28:56,2026-03-14 23:28:56
INT04633,ORD048318,M106,premium_courier,delhivery,system,0.7411,successful_delivery,2026-01-16 02:49:11,2026-01-19 02:49:11
INT04634,ORD000954,M035,cod_to_prepaid_outreach,delhivery,system,0.7855,successful_delivery,2025-12-22 19:25:24,2025-12-25 17:25:24
INT04635,ORD008930,M052,verification,delhivery,system,0.8852,pending,2025-10-16 17:26:24,
INT04636,ORD013798,M043,premium_courier,delhivery,system,0.7548,pending,2025-11-18 15:38:30,
INT04637,ORD022726,M106,merchant_confirmation,merchant,system,0.5121,rto,2026-03-17 12:52:16,2026-03-19 16:52:16
INT04638,ORD043758,M112,premium_courier,delhivery,system,0.7216,successful_delivery,2025-12-12 14:01:28,2025-12-14 14:01:28
INT04639,ORD013017,M043,cod_to_prepaid,merchant,merchant,0.9394,successful_delivery,2026-03-07 23:14:30,2026-03-10 09:14:30
INT04640,ORD013143,M075,cod_to_prepaid,merchant,merchant,0.5633,rto,2026-02-27 20:26:01,2026-03-01 10:26:01
INT04641,ORD018200,M033,verification,delhivery,system,0.6386,successful_delivery,2025-10-21 14:21:40,2025-10-24 02:21:40
INT04642,ORD001827,M033,cod_to_prepaid_outreach,delhivery,system,0.6962,rto,2026-03-14 12:25:00,2026-03-14 23:25:00
INT04643,ORD006393,M008,merchant_confirmation,merchant,merchant,0.5186,successful_delivery,2025-11-25 19:07:05,2025-11-27 05:07:05
INT04644,ORD001526,M041,merchant_confirmation,merchant,merchant,0.5362,successful_delivery,2026-01-21 18:58:55,2026-01-24 02:58:55
INT04645,ORD001646,M023,verification,delhivery,system,0.7611,rto,2025-12-19 03:19:46,2025-12-19 13:19:46
INT04646,ORD045360,M088,verification,delhivery,system,0.8228,pending,2025-10-27 09:49:27,
INT04647,ORD002274,M009,cod_to_prepaid,merchant,merchant,0.5064,rto,2026-02-08 07:59:06,2026-02-10 05:59:06
INT04648,ORD006559,M058,address_enrichment_outreach,delhivery,system,0.7121,successful_delivery,2026-02-13 19:16:07,2026-02-16 17:16:07
INT04649,ORD033374,M038,merchant_confirmation,merchant,system,0.5583,pending,2025-10-15 05:02:28,
INT04650,ORD049513,M063,cod_to_prepaid,merchant,merchant,0.4449,successful_delivery,2025-12-16 13:11:00,2025-12-18 20:11:00
INT04651,ORD011870,M092,cod_to_prepaid,merchant,merchant,0.8598,successful_delivery,2025-11-04 14:26:09,2025-11-07 08:26:09
INT04652,ORD012988,M091,verification,delhivery,system,0.7090,successful_delivery,2025-11-28 18:29:35,2025-11-29 11:29:35
INT04653,ORD016734,M111,verification,delhivery,system,0.9014,rto,2026-03-18 12:49:27,2026-03-20 15:49:27
INT04654,ORD035909,M118,address_enrichment_outreach,delhivery,system,0.7237,successful_delivery,2026-02-21 04:40:58,2026-02-22 17:40:58
INT04655,ORD006955,M004,cod_to_prepaid,merchant,system,0.8292,successful_delivery,2026-03-17 19:36:23,2026-03-19 02:36:23
INT04656,ORD048234,M004,verification,delhivery,system,0.7304,pending,2026-01-21 02:43:45,
INT04657,ORD040060,M083,merchant_confirmation,merchant,system,0.8051,successful_delivery,2025-11-21 16:33:11,2025-11-23 21:33:11
INT04658,ORD049161,M086,express_upgrade,delhivery,system,0.8422,successful_delivery,2025-11-23 09:02:25,2025-11-25 18:02:25
INT04659,ORD040852,M035,cod_to_prepaid_outreach,delhivery,system,0.6707,rto,2025-12-08 12:21:08,2025-12-08 17:21:08
INT04660,ORD015715,M067,cod_to_prepaid,merchant,merchant,0.5736,successful_delivery,2025-10-23 07:13:22,2025-10-24 06:13:22
INT04661,ORD009103,M040,merchant_confirmation,merchant,merchant,0.8884,pending,2025-10-05 18:37:18,
INT04662,ORD029898,M048,verification,delhivery,system,0.8661,successful_delivery,2026-02-18 11:07:14,2026-02-21 07:07:14
INT04663,ORD020805,M053,premium_courier,delhivery,system,0.7889,successful_delivery,2025-11-28 03:26:36,2025-11-28 18:26:36
INT04664,ORD009227,M019,cod_to_prepaid,merchant,merchant,0.6626,successful_delivery,2025-10-17 20:13:08,2025-10-19 15:13:08
INT04665,ORD027506,M092,merchant_confirmation,merchant,merchant,0.5290,pending,2026-03-14 14:20:21,
INT04666,ORD043001,M033,premium_courier,delhivery,system,0.6726,successful_delivery,2025-10-18 01:57:48,2025-10-20 14:57:48
INT04667,ORD001265,M015,verification,delhivery,system,0.5381,pending,2025-12-17 19:47:59,
INT04668,ORD024301,M109,address_enrichment_outreach,delhivery,system,0.7874,pending,2025-11-06 10:27:15,
INT04669,ORD003849,M040,verification,delhivery,system,0.7992,successful_delivery,2025-12-28 02:35:32,2025-12-29 21:35:32
INT04670,ORD012040,M034,premium_courier,delhivery,system,0.7923,rto,2025-10-24 14:28:42,2025-10-25 12:28:42
INT04671,ORD005613,M034,cod_to_prepaid,merchant,merchant,0.6377,successful_delivery,2025-10-28 02:50:55,2025-10-28 15:50:55
INT04672,ORD010415,M053,merchant_confirmation,merchant,system,0.6236,rto,2026-03-14 18:24:22,2026-03-15 12:24:22
INT04673,ORD018262,M080,merchant_confirmation,merchant,merchant,0.5818,successful_delivery,2026-02-27 00:22:27,2026-02-28 03:22:27
INT04674,ORD017634,M079,cod_to_prepaid,merchant,merchant,0.6980,successful_delivery,2026-01-31 00:11:04,2026-02-01 20:11:04
INT04675,ORD039177,M086,cod_to_prepaid,merchant,system,0.6210,successful_delivery,2026-01-25 12:02:49,2026-01-26 07:02:49
INT04676,ORD028220,M116,cod_to_prepaid,merchant,merchant,0.7613,pending,2025-10-04 16:49:26,
INT04677,ORD035676,M052,express_upgrade,delhivery,system,0.5627,successful_delivery,2025-10-06 08:30:57,2025-10-06 21:30:57
INT04678,ORD045605,M040,cod_to_prepaid_outreach,delhivery,system,0.6745,rto,2026-03-13 13:57:47,2026-03-16 13:57:47
INT04679,ORD047192,M119,cod_to_prepaid,merchant,merchant,0.4243,rto,2026-03-12 13:57:46,2026-03-13 14:57:46
INT04680,ORD014041,M061,verification,delhivery,system,0.8067,successful_delivery,2025-12-25 10:15:05,2025-12-28 09:15:05
INT04681,ORD044417,M010,verification,delhivery,system,1.0000,successful_delivery,2026-01-15 18:46:56,2026-01-16 08:46:56
INT04682,ORD020896,M055,premium_courier,delhivery,system,0.7999,rto,2026-02-05 18:34:46,2026-02-05 23:34:46
INT04683,ORD004473,M108,premium_courier,delhivery,system,0.6637,rto,2026-02-02 09:53:46,2026-02-02 13:53:46
INT04684,ORD043515,M006,merchant_confirmation,merchant,system,0.5762,successful_delivery,2026-02-16 19:18:15,2026-02-18 08:18:15
INT04685,ORD028074,M078,address_enrichment_outreach,delhivery,system,0.6840,successful_delivery,2026-02-20 17:37:48,2026-02-22 19:37:48
INT04686,ORD040674,M109,cod_to_prepaid,merchant,merchant,0.7897,successful_delivery,2025-10-26 13:54:36,2025-10-29 03:54:36
INT04687,ORD026827,M104,merchant_confirmation,merchant,merchant,0.7354,successful_delivery,2025-11-26 01:22:15,2025-11-27 22:22:15
INT04688,ORD031373,M055,verification,delhivery,system,0.8544,rto,2025-12-01 08:06:45,2025-12-02 21:06:45
INT04689,ORD009280,M020,merchant_confirmation,merchant,system,0.5077,successful_delivery,2025-11-15 18:39:59,2025-11-16 14:39:59
INT04690,ORD015812,M105,cod_to_prepaid,merchant,system,0.7469,successful_delivery,2026-01-23 22:06:28,2026-01-24 02:06:28
INT04691,ORD020735,M024,premium_courier,delhivery,system,0.5444,successful_delivery,2025-12-30 08:43:21,2026-01-02 02:43:21
INT04692,ORD021292,M027,cod_to_prepaid,merchant,merchant,0.7402,successful_delivery,2026-03-20 18:25:22,2026-03-20 21:25:22
INT04693,ORD044669,M010,cod_to_prepaid,merchant,merchant,0.8111,pending,2026-01-14 12:05:22,
INT04694,ORD015367,M013,merchant_confirmation,merchant,system,0.7765,successful_delivery,2025-11-04 15:30:08,2025-11-05 00:30:08
INT04695,ORD030292,M065,premium_courier,delhivery,system,0.4877,successful_delivery,2025-11-28 16:44:23,2025-11-30 20:44:23
INT04696,ORD048062,M103,address_enrichment_outreach,delhivery,system,0.6917,rto,2025-11-28 10:54:44,2025-11-29 04:54:44
INT04697,ORD027586,M092,cod_to_prepaid,merchant,system,0.8337,successful_delivery,2025-10-31 07:36:42,2025-10-31 20:36:42
INT04698,ORD011003,M081,cod_to_prepaid,merchant,merchant,0.8441,successful_delivery,2026-02-11 13:33:48,2026-02-13 14:33:48
INT04699,ORD005824,M070,premium_courier,delhivery,system,0.8138,pending,2026-01-02 07:03:12,
INT04700,ORD026785,M023,verification,delhivery,system,0.8456,pending,2026-03-28 12:24:44,
INT04701,ORD036328,M070,verification,delhivery,system,0.2835,rto,2025-10-09 06:51:20,2025-10-11 16:51:20
INT04702,ORD046942,M105,merchant_confirmation,merchant,system,0.7226,successful_delivery,2026-02-04 04:01:45,2026-02-05 15:01:45
INT04703,ORD047702,M052,premium_courier,delhivery,system,0.8231,rto,2026-02-08 00:10:55,2026-02-08 12:10:55
INT04704,ORD006843,M002,cod_to_prepaid,merchant,merchant,1.0000,successful_delivery,2025-12-18 13:28:40,2025-12-19 10:28:40
INT04705,ORD048340,M041,verification,delhivery,system,0.8710,successful_delivery,2026-03-05 19:57:02,2026-03-07 03:57:02
INT04706,ORD029550,M045,merchant_confirmation,merchant,merchant,0.8106,rto,2025-11-20 16:39:33,2025-11-22 04:39:33
INT04707,ORD002487,M003,cancellation,delhivery,system,0.8301,rto,2026-01-15 03:49:55,2026-01-17 13:49:55
INT04708,ORD007805,M112,merchant_confirmation,merchant,system,0.4916,successful_delivery,2025-10-15 17:47:02,2025-10-17 16:47:02
INT04709,ORD001277,M072,cod_to_prepaid,merchant,system,0.5076,rto,2025-11-30 13:27:14,2025-12-01 02:27:14
INT04710,ORD003623,M058,cod_to_prepaid_outreach,delhivery,system,0.7489,successful_delivery,2025-12-28 10:39:17,2025-12-29 15:39:17
INT04711,ORD016447,M037,premium_courier,delhivery,system,0.8418,successful_delivery,2026-02-26 13:19:27,2026-02-26 16:19:27
INT04712,ORD031607,M084,merchant_confirmation,merchant,merchant,0.5451,rto,2025-11-26 13:16:42,2025-11-27 21:16:42
INT04713,ORD031529,M063,merchant_confirmation,merchant,system,0.7796,rto,2026-03-11 13:25:24,2026-03-12 07:25:24
INT04714,ORD041197,M078,cod_to_prepaid,merchant,system,0.8214,successful_delivery,2026-01-16 19:40:10,2026-01-17 23:40:10
INT04715,ORD020297,M044,merchant_confirmation,merchant,system,0.7078,rto,2026-03-21 00:48:00,2026-03-22 08:48:00
INT04716,ORD033492,M070,merchant_confirmation,merchant,merchant,0.6538,successful_delivery,2026-01-01 21:30:35,2026-01-03 00:30:35
INT04717,ORD018154,M120,verification,delhivery,system,0.5132,successful_delivery,2025-10-04 09:15:32,2025-10-06 20:15:32
INT04718,ORD005144,M036,cod_to_prepaid,merchant,system,0.9090,rto,2026-03-22 13:56:38,2026-03-24 00:56:38
INT04719,ORD024367,M110,masked_calling,delhivery,system,0.8336,pending,2025-10-23 14:12:49,
INT04720,ORD022600,M113,express_upgrade,delhivery,system,0.8827,successful_delivery,2026-03-28 21:50:19,2026-03-30 10:50:19
INT04721,ORD006027,M025,cod_to_prepaid,merchant,system,0.4800,successful_delivery,2025-12-26 12:15:52,2025-12-27 16:15:52
INT04722,ORD020311,M021,cod_to_prepaid_outreach,delhivery,system,0.6191,rto,2026-03-29 10:20:29,2026-03-29 14:20:29
INT04723,ORD006788,M012,merchant_confirmation,merchant,system,0.8020,successful_delivery,2025-11-23 21:35:59,2025-11-26 18:35:59
INT04724,ORD038671,M012,cod_to_prepaid_outreach,delhivery,system,0.5583,successful_delivery,2025-10-21 11:32:19,2025-10-22 17:32:19
INT04725,ORD018751,M051,premium_courier,delhivery,system,0.5681,rto,2025-11-02 20:35:48,2025-11-05 09:35:48
INT04726,ORD029385,M102,cod_to_prepaid,merchant,merchant,1.0000,pending,2025-12-25 15:28:11,
INT04727,ORD006378,M050,verification,delhivery,system,1.0000,pending,2025-12-20 12:29:25,
